,id,url,kind,title,date,origin,content
0,32092539,http://jhsjk.people.cn/article/32092539,活动,中国空间站天和核心舱发射任务成功,44316,人民网－人民日报,"
 
中国空间站天和核心舱发射任务成功
习近平代表党中央、国务院和中央军委致电祝贺
李克强王沪宁在北京观看发射实况
来源：人民网－人民日报        ??发布时间：2021-04-30










4月29日11时23分，中国空间站天和核心舱在海南文昌航天发射场发射升空，准确进入预定轨道，任务取得成功。
　　新华社记者 琚振华摄





贺电

载人航天工程空间站阶段飞行任务总指挥部并参加天和核心舱发射任务的各参研参试单位和全体同志：

在空间站天和核心舱发射任务成功之际，我代表党中央、国务院和中央军委，向你们致以热烈的祝贺和诚挚的问候！

建造空间站、建成国家太空实验室，是实现我国载人航天工程“三步走”战略的重要目标，是建设科技强国、航天强国的重要引领性工程。天和核心舱发射成功，标志着我国空间站建造进入全面实施阶段，为后续任务展开奠定了坚实基础。希望你们大力弘扬“两弹一星”精神和载人航天精神，自立自强、创新超越，夺取空间站建造任务全面胜利，为全面建设社会主义现代化国家作出新的更大的贡献！

习近平?

2021年4月29日?

（新华社北京4月29日电）?

新华社北京4月29日电?4月29日11时23分，中国空间站天和核心舱发射升空，准确进入预定轨道，任务取得成功。中共中央总书记、国家主席、中央军委主席习近平致贺电，代表党中央、国务院和中央军委，向载人航天工程空间站阶段飞行任务总指挥部并参加天和核心舱发射任务的各参研参试单位和全体同志致以热烈的祝贺和诚挚的问候。

习近平在贺电中指出，建造空间站、建成国家太空实验室，是实现我国载人航天工程“三步走”战略的重要目标，是建设科技强国、航天强国的重要引领性工程。天和核心舱发射成功，标志着我国空间站建造进入全面实施阶段，为后续任务展开奠定了坚实基础。希望你们大力弘扬“两弹一星”精神和载人航天精神，自立自强、创新超越，夺取空间站建造任务全面胜利，为全面建设社会主义现代化国家作出新的更大的贡献！

中共中央政治局常委、国务院总理李克强，中共中央政治局常委、中央书记处书记王沪宁在北京航天飞行控制中心观看发射实况。

中共中央政治局委员、中央军委副主席张又侠在海南文昌航天发射场现场宣读了习近平的贺电。

刘鹤、许其亮、肖捷，中央军委委员李作成、苗华、张升民在北京航天飞行控制中心观看发射。

中国空间站是中国独立自主建造运营的载人空间站，由天和核心舱、问天实验舱、梦天实验舱三个舱段构成。天和核心舱是空间站的管理和控制中心，是发射入轨的第一个空间站舱段。根据任务安排，空间站计划于2022年完成在轨建造，具备长期开展近地空间有人参与科学实验、技术试验和综合开发利用太空资源能力，转入应用与发展阶段。

《 人民日报 》（ 2021年04月30日 01 版）


(责编：任一林                     )"
1,32086936,http://jhsjk.people.cn/article/32086936,活动,习近平出席海军三型主战舰艇集中交接入列活动,44311,人民网－人民日报,"
 
习近平出席海军三型主战舰艇集中交接入列活动

来源：人民网－人民日报        ??发布时间：2021-04-25










4月23日，海军三型主战舰艇——长征18号艇、大连舰、海南舰在海南三亚某军港集中交接入列。中共中央总书记、国家主席、中央军委主席习近平出席交接入列活动并登上舰艇视察。这是习近平向长征18号艇授予军旗、命名证书。
　　新华社记者 李 刚摄













4月23日，海军三型主战舰艇——长征18号艇、大连舰、海南舰在海南三亚某军港集中交接入列。中共中央总书记、国家主席、中央军委主席习近平出席交接入列活动并登上舰艇视察。这是习近平向大连舰授予军旗、命名证书。
　　新华社记者 李 刚摄













4月23日，海军三型主战舰艇——长征18号艇、大连舰、海南舰在海南三亚某军港集中交接入列。中共中央总书记、国家主席、中央军委主席习近平出席交接入列活动并登上舰艇视察。这是习近平向海南舰授予军旗、命名证书。
　　新华社记者 李 刚摄













4月23日，海军三型主战舰艇——长征18号艇、大连舰、海南舰在海南三亚某军港集中交接入列。中共中央总书记、国家主席、中央军委主席习近平出席交接入列活动并登上舰艇视察。这是习近平亲切接见舰艇科研生产人员和海军部队官兵代表。
　　新华社记者 李 刚摄





新华社三亚4月24日电??（记者李宣良）海军三型主战舰艇——长征18号艇、大连舰、海南舰23日在海南三亚某军港集中交接入列。中共中央总书记、国家主席、中央军委主席习近平出席交接入列活动。

四月的三亚，天高海阔，日暖风清。军港内，三型主战舰艇一字排开，按海军最高礼仪悬挂满旗，来自海军部队和舰艇科研生产单位的代表2400人在码头整齐列队，气氛隆重热烈。

下午3时30分许，交接入列仪式开始，全场高唱中华人民共和国国歌，五星红旗冉冉升起。仪仗礼兵护卫着八一军旗、命名证书，正步行进到主席台前。习近平将八一军旗、命名证书分别授予长征18号艇艇长、政治委员，大连舰舰长、政治委员，海南舰舰长、政治委员。三型舰艇的舰艇长、政治委员向习近平敬礼，从习近平手中接过八一军旗、命名证书。习近平同他们合影留念。

张又侠主持仪式，许其亮宣布舰艇入列和舰艇名、舷号。丁薛祥、刘鹤，以及李作成出席仪式。

中国船舶集团有限公司董事长雷凡培、海军政治委员秦生祥在仪式上先后发言。

交接入列仪式在中国人民解放军军歌声中结束。随后，习近平登上新入列舰艇，检阅舰艇仪仗队，察看有关武器装备，同官兵进行交流，并在航泊日志上郑重签名。

活动期间，习近平在码头亲切接见了舰艇科研生产人员和海军部队官兵代表。

经中央军委批准，这次交接入列的三型主战舰艇分别命名为：中国人民解放军海军长征18号艇、舷号421，中国人民解放军海军大连舰、舷号105，中国人民解放军海军海南舰、舷号31。

中央和国家机关有关部门、军委机关有关部门、海军、海南省以及舰艇科研生产单位的负责同志参加交接入列仪式。

《 人民日报 》（ 2021年04月25日 01 版）


(责编：梁冠群                     )"
2,32080415,http://jhsjk.people.cn/article/32080415,活动,习近平同法国德国领导人举行视频峰会,44303,人民网－人民日报,"
 
习近平同法国德国领导人举行视频峰会

来源：人民网－人民日报        ??发布时间：2021-04-17










4月16日下午，国家主席习近平在北京同法国总统马克龙、德国总理默克尔举行中法德领导人视频峰会。
　　新华社记者 李学仁摄













4月16日下午，国家主席习近平在北京同法国总统马克龙、德国总理默克尔举行中法德领导人视频峰会。
　　新华社记者 岳月伟摄





新华社北京4月16日电??4月16日下午，国家主席习近平在北京同法国总统马克龙、德国总理默克尔举行中法德领导人视频峰会。三国领导人就合作应对气候变化、中欧关系、抗疫合作以及重大国际和地区问题深入交换意见。

习近平强调，我一直主张构建人类命运共同体，愿就应对气候变化同法德加强合作。我宣布中国将力争于2030年前实现二氧化碳排放达到峰值、2060年前实现碳中和，这意味着中国作为世界上最大的发展中国家，将完成全球最高碳排放强度降幅，用全球历史上最短的时间实现从碳达峰到碳中和。这无疑将是一场硬仗。中方言必行，行必果，我们将碳达峰、碳中和纳入生态文明建设整体布局，全面推行绿色低碳循环经济发展。中国已决定接受《〈蒙特利尔议定书〉基加利修正案》，加强氢氟碳化物等非二氧化碳温室气体管控。应对气候变化是全人类的共同事业，不应该成为地缘政治的筹码、攻击他国的靶子、贸易壁垒的借口。中方将坚持公平、共同但有区别的责任、各自能力原则，推动落实《联合国气候变化框架公约》及其《巴黎协定》，积极开展气候变化南南合作。希望发达经济体在减排行动力度上作出表率，并带头兑现气候资金出资承诺，为发展中国家应对气候变化提供充足的技术、能力建设等方面支持。

习近平指出，当前，新冠肺炎疫情仍在全球蔓延，世界经济复苏任务十分艰巨。中欧关系面临新的发展机遇，也面临各种挑战。要从战略高度牢牢把握中欧关系发展大方向和主基调。中方将扩大高水平对外开放，为包括法、德企业在内的外商投资企业营造公平、公正、非歧视的营商环境，希望欧方也能以这样的积极态度对待中国企业，同中方一道做大做强中欧绿色、数字伙伴关系，加强抗疫等领域合作。中方反对“疫苗民族主义”，反对人为制造免疫鸿沟，愿同包括法、德在内的国际社会一道，支持和帮助发展中国家及时获得疫苗。中方愿同国际奥委会合作，向准备参加奥运会的运动员提供疫苗。

马克龙表示，法方欢迎中方宣布力争于2060年前实现碳中和，这一重大承诺体现了中方主动承担重要责任。法方愿同中方一道，推进法中、欧中经济关系进一步发展，携手帮助非洲实现绿色发展，并就帮助发展中国家减缓债作出共同努力。疫苗不应成为大国竞争的工具，法方愿同中方就疫苗公平分配加强合作，就伊朗核等地区问题加强协调。

默克尔表示，德法中三国加强合作应对气候变化非常重要。中国宣布国家自主贡献目标既具雄心，也富挑战，对全球应对气候变化非常重要，欧方愿同中方加强政策沟通与对接。中国率先恢复经济增长对世界是好消息。德方重视中国实施“十四五”规划给德中、欧中合作带来的重要机遇，愿同中方深化互惠互利的经贸合作，就数字经济、网络安全等问题加强沟通，对各国企业一视同仁，避免贸易壁垒。希望双方共同努力，推动《欧中投资协定》尽快批准生效。

三国领导人一致认为，要坚持多边主义，全面落实《巴黎协定》，共同构建公平合理、合作共赢的全球气候治理体系，推动领导人气候峰会取得积极、平衡、务实成果；加强气候政策对话和绿色发展领域合作，将应对气候变化打造成中欧合作的重要支柱；统筹办好昆明《生物多样性公约》第十五次缔约方大会、格拉斯哥《联合国气候变化框架公约》第二十六次缔约方大会、马赛第七届世界自然保护大会等重要多边议程，打造全球环境治理新格局；支持“新冠肺炎疫苗实施计划”，促进人员健康安全有序往来，维护产业链顺畅稳定，推动国际经贸合作早日恢复正常；支持发展中国家能源供给向高效、清洁、多元化方向发展。

杨洁篪、王毅、何立峰等参加会议。

《 人民日报 》（ 2021年04月17日 01 版）


(责编：于子青                     )"
3,32069057,http://jhsjk.people.cn/article/32069057,活动,倡导人人爱绿植绿护绿的文明风尚 共同建设人与自然和谐共生的美丽家园,44289,人民网－人民日报,"
习近平在参加首都义务植树活动时强调 
倡导人人爱绿植绿护绿的文明风尚 共同建设人与自然和谐共生的美丽家园
李克强栗战书汪洋王沪宁赵乐际韩正王岐山参加
来源：人民网－人民日报        ??发布时间：2021-04-03










4月2日，党和国家领导人习近平、李克强、栗战书、汪洋、王沪宁、赵乐际、韩正、王岐山等来到北京市朝阳区温榆河参加首都义务植树活动。这是习近平同大家一起植树。
　　新华社记者 黄敬文摄





■?每年这个时候，我们一起参加义务植树，就是要倡导人人爱绿植绿护绿的文明风尚，让大家都树立起植树造林、绿化祖国的责任意识，形成全社会的自觉行动，共同建设人与自然和谐共生的美丽家园

■?生态文明建设是新时代中国特色社会主义的一个重要特征。加强生态文明建设，是贯彻新发展理念、推动经济社会高质量发展的必然要求，也是人民群众追求高品质生活的共识和呼声。我们要牢固树立绿水青山就是金山银山理念，坚定不移走生态优先、绿色发展之路，增加森林面积、提高森林质量，提升生态系统碳汇增量，为实现我国碳达峰碳中和目标、维护全球生态安全作出更大贡献

■?美丽中国建设离不开每一个人的努力。美丽中国就是要使祖国大好河山都健康，使中华民族世世代代都健康

新华社北京4月2日电??中共中央总书记、国家主席、中央军委主席习近平2日上午在参加首都义务植树活动时强调，每年这个时候，我们一起参加义务植树，就是要倡导人人爱绿植绿护绿的文明风尚，让大家都树立起植树造林、绿化祖国的责任意识，形成全社会的自觉行动，共同建设人与自然和谐共生的美丽家园。

春风拂绿，万象更新。上午10时30分许，党和国家领导人习近平、李克强、栗战书、汪洋、王沪宁、赵乐际、韩正、王岐山等集体乘车，来到位于北京市朝阳区温榆河的植树点，同首都群众一起参加义务植树活动。

这是一片面积约320亩的开阔地，原有多家沙石料厂、废品回收站等。近年来，经过拆迁治理和环境整治，这里正在规划构建水绿融合、生物多样、生态惠民的生态空间。

习近平一下车，就拿起铁锹走向植树地点。正在这里植树的干部群众看到总书记来了，热情向总书记问好。习近平向大家挥手致意，随后同北京市、国家林业和草原局负责同志以及首都干部群众、少先队员一起忙碌起来。

油松、矮紫杉、红瑞木、碧桃、楸树、西府海棠……习近平接连种下6棵树苗。他一边同少先队员提水浇灌，一边询问孩子们学习生活和劳动锻炼情况，叮嘱他们要从小培养劳动意识、热爱劳动，勤劳是人的基本素质。等你们长大了，祖国将更加富强。你们要注重德智体美劳全面发展，既要好好学习、天天向上，又要做到身体强、意志强，准备着为祖国建设贡献力量。植树现场一派热火朝天的景象，参加劳动的领导同志同大家一起扶苗培土、拎桶浇水，气氛热烈。

新种下的树苗，迎风挺立，生机勃勃。植树期间，习近平对在场的干部群众表示，今年是全民义务植树开展40周年。40年来，全国各族人民齐心协力、锲而不舍，祖国大地绿色越来越多，城乡人居环境越来越美，成为全球森林资源增长最多的国家。同时，我们也要清醒看到，同建设美丽中国的目标相比，同人民对美好生活的新期待相比，我国林草资源总量不足、质量不高问题仍然突出，必须持续用力、久久为功。

习近平指出，生态文明建设是新时代中国特色社会主义的一个重要特征。加强生态文明建设，是贯彻新发展理念、推动经济社会高质量发展的必然要求，也是人民群众追求高品质生活的共识和呼声。中华民族历来讲求人与自然和谐发展，中华文明积累了丰富的生态文明思想。新发展阶段对生态文明建设提出了更高要求，必须下大气力推动绿色发展，努力引领世界发展潮流。我们要牢固树立绿水青山就是金山银山理念，坚定不移走生态优先、绿色发展之路，增加森林面积、提高森林质量，提升生态系统碳汇增量，为实现我国碳达峰碳中和目标、维护全球生态安全作出更大贡献。

习近平强调，美丽中国建设离不开每一个人的努力。美丽中国就是要使祖国大好河山都健康，使中华民族世世代代都健康。要深入开展好全民义务植树，坚持全国动员、全民动手、全社会共同参与，加强组织发动，创新工作机制，强化宣传教育，进一步激发全社会参与义务植树的积极性和主动性。广大党员、干部要带头履行植树义务，践行绿色低碳生活方式，呵护好我们的地球家园，守护好祖国的绿水青山，让人民过上高品质生活。

在京中共中央政治局委员、中央书记处书记、国务委员等参加植树活动。

《 人民日报 》（ 2021年04月03日 01 版）


(责编：任一林                     )"
4,32068933,http://jhsjk.people.cn/article/32068933,活动,习近平在参加首都义务植树活动时强调倡导人人爱绿植绿护绿的文明风尚 共同建设人与自然和谐共生的美丽家园李克强栗战书汪洋王沪宁赵乐际韩正王岐山参加,44288,新华网,"

习近平在参加首都义务植树活动时强调
倡导人人爱绿植绿护绿的文明风尚 共同建设人与自然和谐共生的美丽家园
李克强栗战书汪洋王沪宁赵乐际韩正王岐山参加

来源：新华网        ??发布时间：2021-04-02


新华社北京4月2日电 中共中央总书记、国家主席、中央军委主席习近平2日上午在参加首都义务植树活动时强调，每年这个时候，我们一起参加义务植树，就是要倡导人人爱绿植绿护绿的文明风尚，让大家都树立起植树造林、绿化祖国的责任意识，形成全社会的自觉行动，共同建设人与自然和谐共生的美丽家园。

春风拂绿，万象更新。上午10时30分许，党和国家领导人习近平、李克强、栗战书、汪洋、王沪宁、赵乐际、韩正、王岐山等集体乘车，来到位于北京市朝阳区温榆河的植树点，同首都群众一起参加义务植树活动。

这是一片面积约320亩的开阔地，原有多家沙石料厂、废品回收站等。近年来，经过拆迁治理和环境整治，这里正在规划构建水绿融合、生物多样、生态惠民的生态空间。

习近平一下车，就拿起铁锹走向植树地点。正在这里植树的干部群众看到总书记来了，热情向总书记问好。习近平向大家挥手致意，随后同北京市、国家林业和草原局负责同志以及首都干部群众、少先队员一起忙碌起来。

油松、矮紫杉、红瑞木、碧桃、楸树、西府海棠……习近平接连种下6棵树苗。他一边同少先队员提水浇灌，一边询问孩子们学习生活和劳动锻炼情况，叮嘱他们要从小培养劳动意识、热爱劳动，勤劳是人的基本素质。等你们长大了，祖国将更加富强。你们要注重德智体美劳全面发展，既要好好学习、天天向上，又要做到身体强、意志强，准备着为祖国建设贡献力量。植树现场一派热火朝天的景象，参加劳动的领导同志同大家一起扶苗培土、拎桶浇水，气氛热烈。

新种下的树苗，迎风挺立，生机勃勃。植树期间，习近平对在场的干部群众表示，今年是全民义务植树开展40周年。40年来，全国各族人民齐心协力、锲而不舍，祖国大地绿色越来越多，城乡人居环境越来越美，成为全球森林资源增长最多的国家。同时，我们也要清醒看到，同建设美丽中国的目标相比，同人民对美好生活的新期待相比，我国林草资源总量不足、质量不高问题仍然突出，必须持续用力、久久为功。

习近平指出，生态文明建设是新时代中国特色社会主义的一个重要特征。加强生态文明建设，是贯彻新发展理念、推动经济社会高质量发展的必然要求，也是人民群众追求高品质生活的共识和呼声。中华民族历来讲求人与自然和谐发展，中华文明积累了丰富的生态文明思想。新发展阶段对生态文明建设提出了更高要求，必须下大气力推动绿色发展，努力引领世界发展潮流。我们要牢固树立绿水青山就是金山银山理念，坚定不移走生态优先、绿色发展之路，增加森林面积、提高森林质量，提升生态系统碳汇增量，为实现我国碳达峰碳中和目标、维护全球生态安全作出更大贡献。

习近平强调，美丽中国建设离不开每一个人的努力。美丽中国就是要使祖国大好河山都健康，使中华民族世世代代都健康。要深入开展好全民义务植树，坚持全国动员、全民动手、全社会共同参与，加强组织发动，创新工作机制，强化宣传教育，进一步激发全社会参与义务植树的积极性和主动性。广大党员、干部要带头履行植树义务，践行绿色低碳生活方式，呵护好我们的地球家园，守护好祖国的绿水青山，让人民过上高品质生活。

在京中共中央政治局委员、中央书记处书记、国务委员等参加植树活动。


(责编：任佳晖                     )"
5,32019557,http://jhsjk.people.cn/article/32019557,活动,习近平同党外人士共迎新春,44229,人民网－人民日报,"
 
习近平同党外人士共迎新春
代表中共中央，向各民主党派、工商联和无党派人士，向统一战线广大成员，致以诚挚的问候和新春的祝福 汪洋韩正出席
来源：人民网－人民日报        ??发布时间：2021-02-02










2月1日，习近平、汪洋、韩正等在北京人民大会堂同党外人士欢聚一堂，共迎佳节。
　　新华社记者 鞠 鹏摄





2021年是实施“十四五”规划、开启全面建设社会主义现代化国家新征程的第一年，我们将隆重庆祝中国共产党成立100周年。希望大家全面贯彻中共十九大和十九届二中、三中、四中、五中全会精神，全面总结和展示同中国共产党团结奋斗、风雨同舟的光辉历程，引导广大成员继承和发扬光荣传统，坚定中国特色社会主义理想信念，坚持和完善中国共产党领导的多党合作和政治协商制度，围绕把握新发展阶段、贯彻新发展理念、构建新发展格局，积极建言资政，广泛汇集共识，以一往无前的奋斗姿态、风雨无阻的精神状态，谱写新时代多党合作事业新篇章

各民主党派、工商联和无党派人士要不断提高政治判断力、政治领悟力、政治执行力，引导广大成员和所联系群众不断增进对中国共产党领导和中国特色社会主义的政治认同、思想认同、理论认同、情感认同，始终保持同中国共产党同心同德、团结奋斗的政治本色。要深刻领会中共中央对多党合作事业的新部署新要求，提高研究谋划工作的政治站位、理论站位、时代站位，提高工作本领，勇于担当作为，自觉做中国共产党的好参谋、好帮手、好同事，做中国特色社会主义事业的亲历者、实践者、维护者、捍卫者。要协助党和政府做好凝聚共识、化解矛盾、反映意见、维护稳定等工作，更好为新时代坚持和发展中国特色社会主义凝心聚力

中共中央决定，今年在全党开展中共党史学习教育，激励全党不忘初心、牢记使命，在新时代不断加强党的建设。各民主党派和无党派人士要结合庆祝中国共产党成立100周年，全面回顾同中国共产党团结合作的奋斗历程，发扬光荣传统，坚守合作初心，加强自身建设。要继续贯彻中共中央关于中国特色社会主义参政党建设的一系列决策部署，把思想政治建设摆在更加突出的位置，持续强化理论武装。要加强工商联自身建设和无党派代表人士队伍建设，在服务大局中更好履职尽责

新华社北京2月1日电?在中华民族传统节日辛丑牛年春节即将到来之际，中共中央总书记、国家主席、中央军委主席习近平1日下午在人民大会堂同各民主党派中央、全国工商联负责人和无党派人士代表欢聚一堂，共迎佳节。习近平代表中共中央，向各民主党派、工商联和无党派人士，向统一战线广大成员，致以诚挚的问候和新春的祝福。

中共中央政治局常委、全国政协主席汪洋，中共中央政治局常委、国务院副总理韩正出席。

民革中央主席万鄂湘、民盟中央主席丁仲礼、民建中央主席郝明金、民进中央主席蔡达峰、农工党中央主席陈竺、致公党中央主席万钢、九三学社中央主席武维华、台盟中央主席苏辉、全国工商联主席高云龙和无党派人士代表陈平原、叶小钢等应邀出席。应邀出席的还有已退出领导岗位的各民主党派中央、全国工商联原主席、第一副主席和常务副主席。

万鄂湘代表各民主党派中央、全国工商联和无党派人士致辞。他表示，2020年是新中国历史上极不平凡、具有里程碑意义的一年。以习近平同志为核心的中共中央统筹推进党和国家各项事业，取得了人民满意、世界瞩目、彪炳史册的伟大成就。新的一年，各民主党派、工商联和无党派人士将更加紧密地团结在以习近平同志为核心的中共中央周围，不忘合作初心，迎难而上、开拓进取，按照中共十九届五中全会指明的方向，为夺取全面建设社会主义现代化国家新胜利、实现中华民族伟大复兴的中国梦贡献智慧和力量。

在听取万鄂湘致辞后，习近平发表了重要讲话。他强调，2020年是新中国历史上极不平凡的一年。面对严峻复杂的形势任务、前所未有的风险挑战，中共中央团结带领全党全国各族人民齐心协力、迎难而上，统筹疫情防控和经济社会发展，统筹深化改革开放和应对外部压力，统筹抓好“六稳”工作和落实“六保”任务，决胜全面建成小康社会、决战脱贫攻坚。经过艰苦努力，疫情防控取得重大战略成果，经济增长率先实现由负转正，脱贫攻坚任务如期完成，“十三五”圆满收官，“十四五”全面擘画，全面建成小康社会取得伟大历史性成就。这是中国共产党坚强领导的结果，也是包括各民主党派、工商联和无党派人士在内的全国各族人民万众一心、顽强拼搏的结果。

习近平指出，一年来，各民主党派、工商联和无党派人士响应中共中央号召，聚焦党和国家中心工作履职尽责，适应新形势新任务要求全面加强自身建设，取得新的成绩。在抗击疫情的非常时刻，各民主党派、工商联和无党派人士坚定不移同中国共产党想在一起、站在一起、干在一起，同舟共济、肝胆相照，为打赢疫情防控阻击战出主意、想办法，为中共中央科学决策、民主决策提供了重要参考。大家坚持问题导向，推动参政党建设展现了新面貌。大家克服疫情不利影响，通过多种形式深入开展脱贫攻坚民主监督，为对口省区完成脱贫攻坚任务贡献了智慧和力量。习近平代表中共中央，向大家表示衷心的感谢。

习近平强调，2021年是实施“十四五”规划、开启全面建设社会主义现代化国家新征程的第一年，我们将隆重庆祝中国共产党成立100周年。希望大家全面贯彻中共十九大和十九届二中、三中、四中、五中全会精神，全面总结和展示同中国共产党团结奋斗、风雨同舟的光辉历程，引导广大成员继承和发扬光荣传统，坚定中国特色社会主义理想信念，坚持和完善中国共产党领导的多党合作和政治协商制度，围绕把握新发展阶段、贯彻新发展理念、构建新发展格局，积极建言资政，广泛汇集共识，以一往无前的奋斗姿态、风雨无阻的精神状态，谱写新时代多党合作事业新篇章。

习近平指出，各民主党派、工商联和无党派人士要不断提高政治判断力、政治领悟力、政治执行力，引导广大成员和所联系群众不断增进对中国共产党领导和中国特色社会主义的政治认同、思想认同、理论认同、情感认同，始终保持同中国共产党同心同德、团结奋斗的政治本色。要深刻领会中共中央对多党合作事业的新部署新要求，提高研究谋划工作的政治站位、理论站位、时代站位，提高工作本领，勇于担当作为，自觉做中国共产党的好参谋、好帮手、好同事，做中国特色社会主义事业的亲历者、实践者、维护者、捍卫者。要协助党和政府做好凝聚共识、化解矛盾、反映意见、维护稳定等工作，更好为新时代坚持和发展中国特色社会主义凝心聚力。

习近平强调，中共十九届五中全会为我国未来5年及15年的发展指明了方向，为全面建设社会主义现代化国家擘画了宏伟蓝图。希望大家充分发挥人才荟萃、智力密集的优势，开展战略性、宏观性研究，为中共中央决策提供更多务实管用的对策建议。要借鉴脱贫攻坚民主监督的好经验、好做法，谋划部署好新的专项民主监督工作。全国工商联要围绕促进非公有制经济健康发展和非公有制经济人士健康成长的主题履行职责、发挥作用，加强政治引领和思想引导。要发挥党外知识分子的专业优势，在做好疫情防控和推动经济社会发展等方面作出新的贡献。

习近平指出，中共中央决定，今年在全党开展中共党史学习教育，激励全党不忘初心、牢记使命，在新时代不断加强党的建设。各民主党派和无党派人士要结合庆祝中国共产党成立100周年，全面回顾同中国共产党团结合作的奋斗历程，发扬光荣传统，坚守合作初心，加强自身建设。要继续贯彻中共中央关于中国特色社会主义参政党建设的一系列决策部署，把思想政治建设摆在更加突出的位置，持续强化理论武装。要加强工商联自身建设和无党派代表人士队伍建设，在服务大局中更好履职尽责。

丁薛祥、尤权，各民主党派中央、全国工商联有关负责人，中央有关部门负责同志参加活动。

《 人民日报 》（ 2021年02月02日 01 版）


(责编：何淼                        )"
